공장구분,설립구분,입주형태,보유구분,등록구분,남자종업원,여자종업원,외국인남자종업원,외국인여자종업원,종업원합계,공장규모,용도지역,지목,용지면적,제조시설면적,부대시설면적,건축면적,지식산업센터명,대표업종,공장주소_지번,도,시,구
0,2,4,1,2,3,6,0,0,9,1,24,0,338,210,289,499,43,8,9987,0,10,49
0,2,9,1,0,33,2,0,0,35,1,11,16,10715,4587,2475,7063,43,208,10011,0,10,49
0,2,0,1,0,52,3,0,0,55,0,16,0,23250,10345,1772,12118,43,39,10010,0,10,49
0,2,0,1,0,155,9,0,0,164,2,20,0,103053,14389,51764,66153,43,22,10012,0,10,49
0,2,9,1,0,189,16,0,0,205,2,11,0,106064,17946,40493,58439,43,13,9979,0,10,49
0,2,9,1,3,166,14,0,0,180,0,11,0,28754,8672,14548,23221,43,7,10002,0,10,49
0,2,4,1,2,2,2,0,0,4,1,24,0,497,347,79,427,43,369,9990,0,10,49
0,2,9,1,0,18,6,0,0,24,1,11,0,16219,1770,8752,10522,43,138,9979,0,10,49
0,2,0,1,2,8,0,0,0,8,1,16,16,329,329,0,329,43,374,10007,0,10,49
0,2,4,1,2,3,0,0,0,3,1,20,0,388,324,64,388,43,326,9977,0,10,49
0,2,7,0,0,29,0,0,0,29,1,26,16,16582,2997,3539,6537,43,3,10014,0,10,49
0,2,0,1,2,4,1,0,0,5,1,24,0,347,456,26,483,43,211,9991,0,10,49
0,2,0,0,2,4,0,0,0,4,1,24,0,333,234,234,468,43,384,9986,0,10,49
0,2,0,1,0,18,5,4,0,27,1,24,0,1984,736,278,1014,43,369,9980,0,10,49
0,2,0,1,3,33,2,1,0,36,2,23,16,3306,1692,1387,3080,43,354,9999,0,10,49
0,2,9,1,0,18,0,0,0,18,1,11,0,3124,327,40,368,43,358,10003,0,10,49
0,2,9,1,0,2,1,0,0,3,1,11,0,181,181,0,181,43,384,10003,0,10,49
0,2,9,1,0,19,2,0,0,21,1,11,16,2645,253,209,462,43,358,10008,0,10,49
0,2,0,1,3,3,1,0,0,4,1,23,0,826,513,105,618,43,356,9983,0,10,49
0,2,9,1,3,6,5,2,0,13,1,16,16,7438,741,1699,2441,43,192,10006,0,10,49
0,2,9,1,0,8,2,0,0,10,1,20,0,4122,532,0,532,43,87,10013,0,10,49
0,2,2,0,0,5,1,4,0,10,1,20,0,1232,812,170,982,43,384,9963,0,10,34
0,2,9,0,0,11,0,0,0,11,1,20,0,1893,2464,0,2464,43,6,9964,0,10,34
0,2,9,1,0,13,4,0,0,17,1,11,0,1175,463,46,510,43,17,9976,0,10,34
0,2,9,1,0,19,8,0,0,27,1,11,0,4739,5839,488,6328,43,3,9965,0,10,34
0,2,9,1,0,340,10,0,0,350,0,11,0,162408,41217,17653,58871,43,88,9974,0,10,34
0,2,9,1,3,121,17,0,0,138,2,11,0,21612,3141,10101,13242,43,39,9966,0,10,34
0,2,9,1,0,134,5,0,0,139,2,11,0,39251,10017,14696,24713,43,18,9970,0,10,34
0,2,9,1,0,80,5,0,0,85,2,11,0,27744,3969,10192,14161,43,39,9971,0,10,34
0,2,9,1,3,182,14,0,0,196,2,11,0,34750,20630,25630,46260,43,15,9969,0,10,34
0,2,2,0,0,7,0,0,0,7,1,11,0,2586,99,105,204,43,382,9967,0,10,34
0,2,2,0,0,52,5,0,0,57,2,11,0,21748,10235,13979,24215,43,91,9973,0,10,34
0,2,9,1,0,264,43,0,0,307,0,11,0,98654,23149,42817,65967,43,87,9972,0,10,34
0,2,9,1,0,28,0,0,0,28,1,11,0,7330,694,461,1156,43,122,9975,0,10,34
0,2,9,1,0,6,0,0,0,6,1,11,0,991,30,35,66,43,382,9968,0,10,34
0,2,7,0,0,263,1030,0,0,1293,0,30,16,36936,21092,13543,34635,43,28,10026,0,10,61
0,2,7,0,0,14,2,0,0,16,1,30,16,2025,1080,576,1656,43,358,10024,0,10,61
0,2,0,0,3,492,500,0,0,992,2,31,16,25549,2749,21820,24569,43,37,10025,0,10,61
0,2,0,0,3,58,52,0,0,110,2,31,16,13305,1239,9640,10880,43,28,10025,0,10,61
0,2,7,0,0,189,635,5,0,829,0,30,16,23085,8449,10847,19297,43,28,10027,0,10,61
0,2,0,1,0,30,20,0,0,50,2,30,8,93279,10425,1923,12348,43,193,10022,0,10,61
0,2,9,1,0,14,2,0,0,16,1,30,16,32367,1632,3846,5478,43,190,10028,0,10,61
0,2,9,1,0,10,1,0,0,11,1,30,16,17229,322,323,645,43,197,10023,0,10,61
0,2,9,1,0,14,1,0,0,15,1,30,16,96687,1000,2235,3236,43,190,10028,0,10,61
0,2,9,1,0,8,0,0,0,8,1,30,14,14442,345,970,1315,43,197,10029,0,10,61
0,2,0,1,0,6,2,0,0,8,1,30,8,368,368,0,368,43,409,10018,0,10,60
0,2,0,0,0,2,0,0,0,2,1,30,8,1180,229,0,229,43,320,10019,0,10,60
0,2,0,0,0,3,3,0,0,6,1,28,8,183,165,18,183,43,7,10020,0,10,60
0,2,3,1,2,3,0,0,0,3,1,33,8,190,190,160,350,43,21,10016,0,10,60
0,2,0,1,3,19,1,0,0,20,1,25,0,69187,3149,625,3775,43,391,10017,0,10,60
0,2,0,1,3,10,0,0,0,10,1,28,8,1573,600,0,600,43,6,10021,0,10,60
0,2,0,0,2,7,0,0,0,7,1,11,0,0,293,36,330,43,350,4386,0,4,25
0,2,0,0,0,2,3,0,0,5,1,11,0,1207,441,766,1207,43,87,4408,0,4,25
0,2,0,0,2,1,1,0,0,2,1,11,0,0,216,52,269,43,416,4409,0,4,25
0,2,0,1,0,7,4,0,0,11,1,11,0,3694,640,128,768,43,87,4395,0,4,25
0,2,0,1,3,434,30,0,0,464,0,11,0,71247,16783,24875,41658,43,335,4390,0,4,25
0,2,4,1,0,11,2,0,0,13,1,11,0,852,567,316,883,43,328,4387,0,4,25
0,2,0,0,2,8,0,0,0,8,1,11,0,326,224,56,280,43,290,4424,0,4,25
0,2,0,0,2,1,3,0,0,4,1,35,8,0,81,24,105,43,138,4446,0,4,25
0,2,0,0,0,4,2,0,0,6,1,11,0,0,474,0,474,43,235,4444,0,4,25
0,2,0,0,2,3,4,0,0,7,1,11,0,382,247,247,494,43,166,4393,0,4,25
0,2,0,0,0,1,0,0,0,1,1,11,0,39,39,0,39,43,112,4379,0,4,25
0,2,0,1,2,2,1,0,0,3,1,11,0,408,284,69,354,43,353,4388,0,4,25
0,2,9,1,0,6,1,0,0,7,1,11,0,991,651,249,901,43,351,4421,0,4,25
0,2,9,1,0,7,2,0,0,9,1,11,0,2998,1078,150,1229,43,87,4376,0,4,25
0,2,0,1,2,20,10,0,0,30,1,11,0,1599,427,1348,1776,43,297,4374,0,4,25
0,2,9,1,0,2,1,0,0,3,1,11,0,661,391,136,527,43,350,4417,0,4,25
0,2,0,0,2,4,1,0,0,5,1,11,0,422,293,119,413,43,325,4375,0,4,25
0,2,0,1,0,2,5,0,0,7,1,11,0,762,1009,48,1058,43,369,4426,0,4,25
0,2,0,0,2,2,1,0,0,3,1,11,0,495,165,330,495,43,94,4395,0,4,25
