공장구분,설립구분,입주형태,보유구분,등록구분,남자종업원,여자종업원,외국인남자종업원,외국인여자종업원,종업원합계,공장규모,용도지역,지목,용지면적,제조시설면적,부대시설면적,건축면적,지식산업센터명,대표업종,구
0,3,9,0,4,22,0,0,0,22,1,54,0,579,189,70,259,6,359,101
0,3,9,1,3,38,3,0,0,41,1,54,0,805,491,0,491,6,404,101
0,3,9,0,4,4,0,0,0,4,1,54,0,1067,314,27,341,6,407,101
0,3,9,1,4,4,1,0,0,5,1,54,14,537,296,9,305,6,391,101
0,3,6,0,3,4,1,0,0,5,1,54,0,462,319,64,383,6,405,101
0,3,9,1,4,11,1,0,0,12,1,54,0,916,492,0,492,6,236,101
0,3,9,0,4,20,0,0,0,20,1,54,14,912,474,10,485,6,447,101
0,3,9,1,3,11,1,0,0,12,1,54,0,334,150,50,200,6,288,101
0,3,9,0,3,5,1,0,0,6,1,54,0,198,168,30,198,6,328,101
0,3,9,1,4,8,0,0,0,8,1,54,0,822,327,15,342,6,388,101
0,3,9,1,1,19,2,0,0,21,1,54,0,1208,412,66,478,6,447,101
0,3,6,0,3,3,0,0,0,3,1,54,0,0,300,0,300,6,196,101
0,3,9,0,3,4,1,0,0,5,1,54,31,460,276,0,276,6,404,101
0,3,9,0,3,12,1,0,0,13,1,54,0,422,257,165,422,6,391,101
0,3,9,1,3,9,0,0,0,9,1,54,0,410,160,24,184,6,404,101
0,3,9,0,1,9,14,0,0,23,1,54,0,939,291,201,493,6,447,101
0,3,0,1,3,4,1,0,0,5,1,54,31,645,289,184,474,6,341,101
0,3,9,0,3,4,0,0,0,4,1,54,0,952,99,30,129,6,190,101
0,3,6,0,1,3,0,0,0,3,1,54,0,555,304,23,327,6,404,101
0,3,9,0,3,2,1,0,0,3,1,82,31,130,60,70,130,6,333,236
0,3,9,1,3,8,0,0,0,8,1,54,0,198,126,10,136,6,371,101
0,3,9,1,3,8,0,0,0,8,1,54,0,601,298,10,308,6,371,101
0,3,9,0,4,11,4,0,0,15,1,54,14,1216,311,183,495,6,447,101
0,3,9,1,4,7,2,0,0,9,1,54,14,751,232,78,311,6,259,101
0,3,9,1,3,10,1,0,0,11,1,54,0,992,381,364,745,6,404,101
0,3,9,1,3,10,1,0,0,11,1,54,0,457,250,132,383,6,404,101
0,3,9,1,3,10,1,0,0,11,1,54,0,457,250,132,383,6,404,101
0,3,6,0,3,3,0,0,0,3,1,54,31,0,69,0,69,6,405,101
0,3,9,0,1,3,12,0,0,15,1,54,0,493,400,93,493,6,342,101
0,3,9,0,3,5,0,0,0,5,1,54,0,462,363,99,462,6,391,101
0,3,9,0,3,11,24,0,0,35,1,10,0,397,231,166,397,6,447,101
0,3,9,0,3,9,1,0,0,10,1,54,0,294,257,36,294,6,404,101
0,3,9,1,4,10,0,0,0,10,1,54,0,617,338,24,363,6,404,101
0,3,9,0,3,5,5,0,0,10,1,54,0,493,250,25,275,6,449,101
0,3,9,0,3,5,1,0,0,6,1,54,31,134,122,12,134,6,391,101
0,3,6,0,3,4,0,0,0,4,1,54,0,0,193,0,193,6,256,101
0,3,0,1,3,6,0,0,0,6,1,54,0,886,482,0,482,6,273,101
0,3,9,1,1,9,5,0,0,14,1,54,0,556,380,107,488,6,267,101
0,3,9,1,3,2,2,0,0,4,1,54,0,638,382,200,582,6,241,101
0,3,9,1,4,4,3,0,0,7,1,54,0,1166,266,85,351,6,391,101
0,3,6,0,3,3,0,0,0,3,1,54,0,147,147,0,147,6,404,101
0,3,9,1,1,7,0,0,0,7,1,54,42,638,408,174,582,6,385,101
0,3,9,0,3,19,4,0,0,23,1,54,0,498,410,88,498,6,447,101
0,3,9,1,4,43,2,0,0,45,1,54,14,3068,728,685,1413,6,404,101
0,3,9,1,4,5,1,0,0,6,1,54,14,572,300,24,324,6,391,101
0,3,6,0,1,8,1,0,0,9,1,54,0,512,270,66,336,6,346,101
0,3,9,0,4,7,1,0,0,8,1,54,14,975,413,89,503,6,255,101
0,3,9,1,4,24,6,0,0,30,1,54,31,915,268,306,574,6,118,101
0,3,6,0,3,7,0,0,0,7,1,54,0,0,330,0,330,6,272,101
0,3,6,0,1,2,0,0,0,2,1,54,31,115,115,0,115,6,274,101
0,3,9,1,3,6,1,0,0,7,1,54,0,940,293,343,637,6,407,101
0,3,9,1,3,5,0,0,0,5,1,54,0,837,474,98,572,6,272,101
0,3,0,0,4,3,1,0,0,4,1,54,0,540,263,0,263,6,444,101
0,3,3,1,3,7,1,0,0,8,1,54,0,843,454,0,454,6,308,101
0,3,9,1,4,10,2,0,0,12,1,54,0,601,170,28,198,6,449,101
0,3,0,1,4,5,1,0,0,6,1,54,0,723,504,106,610,6,241,101
0,3,9,0,3,12,6,0,0,18,1,54,0,430,395,35,430,6,328,101
0,3,9,1,4,4,2,0,0,6,1,54,0,1488,463,30,493,6,319,101
0,3,2,0,3,5,0,0,0,5,1,54,0,0,155,6,161,6,406,101
0,3,9,0,3,5,4,0,0,9,1,54,0,165,165,0,165,6,404,101
0,3,9,1,1,5,0,0,0,5,1,54,0,297,210,0,210,6,272,101
0,3,9,0,3,14,3,0,0,17,1,54,0,492,459,33,492,6,447,101
0,3,1,1,1,3,0,0,0,3,1,54,0,1539,330,487,817,6,256,101
0,3,0,0,3,3,1,0,0,4,1,54,0,743,430,219,649,6,385,101
0,3,0,1,3,7,1,0,0,8,1,54,0,1036,334,130,464,6,393,101
0,3,9,1,1,5,7,0,0,12,1,54,0,991,391,84,475,6,447,101
0,3,9,1,3,5,0,0,0,5,1,54,0,433,230,15,245,6,404,101
0,3,9,1,3,4,1,0,0,5,1,54,31,495,259,48,307,6,127,101
1,0,5,1,1,200,250,0,0,450,1,45,0,8131,3136,2444,5580,6,300,17
1,0,5,1,1,445,303,0,0,748,1,45,0,19838,20336,2011,22348,6,300,17
1,0,5,1,4,43,9,0,0,52,2,45,0,25464,10620,4076,14696,6,300,17
1,0,8,0,1,21,3,3,0,27,1,45,0,0,676,234,910,6,404,17
1,0,2,0,4,2,0,0,0,2,1,45,0,0,97,0,97,6,343,17
1,0,1,1,4,9,1,0,0,10,1,45,0,2751,1499,769,2268,6,318,17
1,0,5,1,1,5,1,0,0,6,1,45,0,1650,151,96,248,6,318,17
1,0,5,1,1,12,21,0,0,33,1,45,0,6666,3273,588,3861,6,52,17
1,0,2,0,1,1,2,0,0,3,1,45,0,0,180,0,180,6,271,17
1,0,5,1,4,5,0,5,0,10,1,45,0,3967,2110,319,2429,6,345,17
1,0,2,0,1,4,1,0,0,5,1,45,0,0,1200,60,1260,6,106,17
1,0,5,1,4,3,0,0,0,3,1,45,0,718,448,0,448,6,372,17
1,0,2,0,4,5,0,0,0,5,1,45,0,0,279,213,492,6,433,17
1,0,2,0,4,18,21,0,0,39,1,45,0,0,740,155,895,6,308,17
1,0,5,1,1,5,1,0,0,6,1,45,0,4666,2000,598,2598,6,272,17
1,0,2,0,4,1,1,0,0,2,1,45,0,0,214,0,214,6,272,17
1,0,2,0,4,5,6,0,0,11,1,45,0,1652,672,408,1080,6,352,17
1,0,5,1,1,10,1,0,0,11,1,45,0,3306,1776,357,2133,6,272,17
1,0,3,1,4,7,0,0,0,7,1,45,0,4300,1245,1275,2520,6,334,17
1,0,5,1,4,27,2,0,0,29,1,45,0,6723,3478,1626,5104,6,404,17
1,0,5,1,1,5,0,0,0,5,1,45,0,2314,168,10,178,6,405,17
1,0,5,1,4,4,1,0,0,5,1,45,0,1669,631,311,942,6,325,17
1,0,4,1,4,2,2,0,0,4,1,45,0,34,117,89,206,2,339,17
1,0,1,1,1,86,5,0,0,91,1,45,0,20171,14442,2873,17316,6,247,17
1,0,5,1,1,302,8,0,0,310,0,44,0,66116,26688,9283,35972,6,417,17
1,0,5,1,4,5,1,0,0,6,1,45,0,3637,1320,1631,2951,6,345,17
1,0,5,1,4,8,20,0,0,28,1,45,0,3306,1231,1285,2516,6,58,17
1,0,5,1,1,12,5,0,0,17,1,45,0,32887,17002,892,17894,6,118,17
1,0,5,1,1,55,4,26,0,85,2,45,0,24576,10970,6032,17003,6,196,17
1,0,2,0,1,8,3,0,0,11,1,45,0,0,1425,0,1425,6,118,17
1,0,5,1,1,26,20,0,0,46,1,45,92,14084,1397,583,1980,6,310,17
1,0,8,0,1,6,0,0,0,6,1,45,0,0,147,0,147,6,404,17
1,0,4,1,4,6,12,0,0,18,1,45,0,3466,1129,1352,2481,6,295,17
1,0,5,1,1,4,0,0,0,4,1,45,0,8645,6096,428,6525,6,290,17
1,0,2,0,1,1,1,0,0,2,1,45,0,0,600,60,660,6,349,17
1,0,5,1,1,11,3,1,0,15,1,45,0,5023,2731,373,3104,6,249,17
1,0,5,1,1,161,376,0,0,537,0,45,0,62172,50212,18430,68642,6,26,17
1,0,2,0,4,24,3,0,0,27,1,45,0,0,283,525,808,6,287,17
1,0,5,1,4,10,5,0,0,15,1,45,0,3306,1517,1484,3002,6,4,17
1,0,5,1,1,20,1,4,0,25,1,45,0,3561,1097,792,1890,6,404,17
1,0,2,0,1,1,1,0,0,2,1,45,0,0,127,0,127,6,300,17
1,0,4,1,4,8,0,0,0,8,1,45,0,34,89,80,170,3,341,17
1,0,5,1,1,4,3,0,0,7,1,45,0,80,220,158,378,6,300,17
1,0,0,1,1,17,0,0,0,17,1,52,0,4295,1410,595,2005,6,405,17
1,0,2,0,4,1,1,0,0,2,1,45,0,0,284,0,284,6,180,17
1,0,1,1,1,0,0,0,0,0,1,45,0,11570,8004,2663,10668,6,130,17
1,0,5,1,4,77,6,0,0,83,2,45,0,4748,1806,1704,3510,6,404,17
1,0,5,1,4,15,5,0,0,20,1,45,0,1653,1053,101,1155,6,380,17
1,0,2,0,4,1,1,0,0,2,1,45,0,0,120,0,120,6,358,17
1,0,2,0,4,3,0,0,0,3,1,45,0,0,766,64,831,6,241,17
1,0,2,0,4,5,0,0,0,5,1,45,0,0,165,0,165,6,187,17
1,0,5,1,1,3,1,0,0,4,1,45,0,29,100,76,176,2,405,17
1,0,5,1,1,36,1,0,0,37,1,45,0,8939,1296,1438,2735,6,189,17
1,0,2,0,4,3,1,0,0,4,1,45,0,0,73,0,73,6,341,17
1,0,4,1,1,46,21,0,0,67,2,45,0,3844,259,488,748,6,359,17
1,0,2,0,4,1,1,0,0,2,1,45,0,0,165,0,165,6,349,17
1,0,2,0,4,8,4,0,0,12,1,45,0,0,600,70,670,6,405,17
1,0,5,1,4,8,4,0,0,12,1,45,0,20011,7855,3960,11815,6,192,17
1,0,5,1,1,2,8,0,0,10,1,45,0,2062,204,61,266,6,341,17
1,0,2,0,4,13,0,0,0,13,1,45,0,0,1299,0,1299,6,285,17
1,0,5,1,4,2,0,0,0,2,1,45,0,1787,712,331,1044,6,194,17
1,0,5,1,1,2,8,0,0,10,1,45,0,3113,526,133,659,6,273,17
1,0,2,0,4,7,1,0,0,8,1,45,0,0,890,0,890,6,412,17
1,0,2,0,1,44,3,0,0,47,1,45,0,0,4283,1996,6280,6,343,17
1,0,2,0,4,3,1,0,0,4,1,52,0,0,1200,0,1200,6,125,17
1,0,5,1,4,12,6,0,0,18,1,45,0,2645,1159,208,1367,6,146,17
1,0,5,1,1,30,3,0,0,33,1,45,0,9919,3735,1197,4932,6,194,17
1,0,5,1,4,3,1,0,0,4,1,45,0,2120,1019,0,1019,6,272,17
1,0,5,1,1,4,1,0,0,5,1,45,0,2644,771,327,1098,6,256,17
1,0,5,1,4,1,0,0,0,1,1,45,0,3142,1498,330,1828,6,58,17
1,0,1,1,4,4,1,0,0,5,1,45,0,3196,900,1215,2115,6,341,17
1,0,4,1,1,1,0,0,0,1,1,45,0,34,117,89,206,2,341,17
1,0,2,0,4,1,0,0,0,1,1,45,0,0,80,0,80,6,294,17
1,0,2,0,4,3,0,0,0,3,1,52,0,0,212,0,212,6,279,17
1,0,5,1,4,25,5,0,0,30,1,45,0,8984,1800,1685,3485,6,255,17
1,0,1,1,1,2,2,0,0,4,1,45,0,2179,183,106,289,6,196,17
1,0,5,1,4,23,5,0,0,28,1,45,0,1655,1170,155,1325,6,272,17
1,0,5,1,1,8,1,0,0,9,1,45,0,2310,1312,173,1485,6,329,17
1,0,0,1,4,31,4,0,0,35,1,45,0,42,142,109,252,6,324,17
1,0,5,1,1,18,1,0,0,19,1,45,0,1835,1045,266,1311,6,324,17
1,0,5,1,1,3,2,0,0,5,1,45,0,3792,1751,90,1842,6,70,17
1,0,2,0,4,9,5,1,0,15,1,45,0,0,1144,640,1785,6,272,17
1,0,4,1,4,32,1,0,0,33,1,45,0,5875,5225,1755,6980,6,316,17
1,0,2,0,4,5,2,0,0,7,1,45,0,0,230,100,330,6,260,17
1,0,0,1,4,13,0,0,0,13,1,52,0,4135,1710,1109,2819,6,405,17
1,0,2,0,1,4,1,4,0,9,1,45,0,0,369,290,660,6,106,17
1,0,5,1,1,40,5,0,0,45,1,45,0,2628,1807,1861,3668,6,292,17
1,0,4,1,4,10,2,0,0,12,1,45,0,3924,720,2331,3052,6,300,17
1,0,2,0,4,4,2,0,0,6,1,45,0,0,348,0,348,6,118,17
1,0,5,1,1,4,7,0,0,11,1,45,0,5136,2647,749,3396,6,118,17
1,0,5,1,4,7,1,0,0,8,1,45,0,1808,938,220,1158,6,300,17
1,0,5,1,4,25,5,0,0,30,1,45,0,6837,2813,599,3413,6,405,17
1,0,5,1,1,16,2,5,0,23,1,45,0,3480,2041,667,2709,6,267,17
1,0,4,1,4,9,2,0,0,11,1,45,0,6138,2906,756,3662,6,405,17
1,0,0,1,4,2,0,0,0,2,1,45,0,33,113,87,200,2,300,17
1,0,4,1,1,12,3,0,0,15,1,45,0,4042,622,247,869,6,350,17
1,0,2,0,4,4,2,0,0,6,1,52,0,0,294,0,294,6,155,17
1,0,2,0,4,11,1,0,0,12,1,45,0,0,198,0,198,1,322,17
1,0,2,0,4,2,0,0,0,2,1,45,0,0,671,0,671,6,309,17
1,0,2,0,4,17,0,0,0,17,1,45,0,0,660,0,660,6,404,17
1,0,2,0,4,1,5,0,0,6,1,45,0,0,108,0,108,6,346,17
1,0,2,0,4,4,0,0,0,4,1,45,0,0,83,0,83,6,309,17
1,0,5,1,1,4,0,0,0,4,1,45,0,4215,2418,26,2445,6,202,17
1,0,2,0,4,3,1,0,0,4,1,45,0,0,136,104,240,6,322,17
1,0,5,1,1,21,2,0,0,23,1,45,0,0,30576,7179,37755,6,310,17
1,0,5,1,1,6,4,0,0,10,1,45,0,2091,1051,410,1461,6,310,17
1,0,2,0,4,2,1,0,0,3,1,45,0,0,355,44,399,6,273,17
1,0,2,0,4,7,3,0,0,10,1,45,0,0,1021,0,1021,6,399,17
1,0,5,1,4,73,9,0,0,82,2,45,0,34536,43481,3414,46895,6,308,17
1,0,5,1,1,15,0,0,0,15,1,45,0,21032,4471,9647,14119,6,372,17
1,0,2,0,4,3,1,0,0,4,1,52,0,0,324,89,413,6,196,17
1,0,5,1,1,9,1,5,0,15,1,45,0,10277,2598,638,3237,6,243,17
1,0,5,1,4,9,0,0,0,9,1,45,0,5195,2373,333,2706,6,324,17
1,0,5,1,4,10,0,0,0,10,1,45,0,2314,1056,205,1261,6,324,17
1,0,5,1,4,8,0,0,0,8,1,45,0,2178,887,150,1037,6,404,17
1,0,5,1,4,6,3,0,0,9,1,45,0,1760,1186,19,1206,6,58,17
1,0,5,1,4,4,5,0,0,9,1,45,0,1708,1149,13,1163,6,58,17
1,0,5,1,4,45,3,10,0,58,2,45,0,20387,5295,3683,8978,6,247,17
1,0,5,1,1,7,2,0,0,9,1,45,0,45,33,117,150,2,298,17
1,0,5,1,1,4,1,0,0,5,1,45,0,1653,229,264,493,6,365,17
1,0,4,1,1,137,510,0,0,647,0,45,0,213105,57009,32054,89064,6,54,17
1,0,4,1,1,121,28,0,0,149,2,45,0,46868,20243,6393,26636,6,342,17
1,0,5,1,1,23,9,0,0,32,1,45,0,4332,1760,812,2573,6,465,17
1,0,5,1,1,3,1,0,0,4,1,45,0,3387,1135,1433,2568,6,371,17
1,0,0,1,4,11,1,0,0,12,1,45,0,152,180,220,400,3,307,17
1,0,2,0,4,2,0,0,0,2,1,45,0,0,297,0,297,6,334,17
1,0,5,1,4,8,17,0,0,25,1,45,0,4387,2128,227,2355,6,423,17
1,0,5,1,4,3,3,0,0,6,1,45,0,1653,660,569,1230,6,194,17
1,0,4,1,4,4,1,0,0,5,1,52,0,2630,991,231,1223,6,247,17
1,0,2,0,4,2,0,0,0,2,1,45,0,0,162,50,212,6,257,17
1,0,5,1,1,8,3,0,0,11,1,45,0,2589,1623,363,1986,6,272,17
1,0,5,1,4,13,5,0,0,18,1,45,0,3078,577,1561,2139,6,76,17
1,0,1,1,4,15,22,4,1,42,1,45,0,14943,8000,1553,9554,6,58,17
1,0,4,1,4,23,7,0,0,30,1,45,0,8559,1990,1324,3314,6,164,17
1,0,2,0,4,7,5,0,0,12,1,45,0,0,786,138,925,6,300,17
1,0,2,0,4,6,2,0,0,8,1,45,0,0,990,186,1176,6,256,17
1,0,2,0,4,13,3,0,0,16,1,45,0,0,1006,0,1006,6,290,17
1,0,5,1,4,3,0,0,0,3,1,45,0,91,308,236,544,6,328,17
1,0,2,0,4,6,2,0,0,8,1,45,0,0,240,30,270,6,194,17
1,0,4,1,4,8,0,0,0,8,1,45,0,85,224,201,425,3,341,17
1,0,0,1,4,1,1,0,0,2,1,45,0,41,139,106,246,6,328,17
1,0,5,1,1,24,3,0,0,27,1,45,0,8697,1355,2031,3387,6,146,17
1,0,2,0,4,10,0,0,0,10,1,45,0,0,1071,0,1071,6,300,17
1,0,1,1,1,16,18,0,0,34,1,45,0,7974,3446,1224,4671,6,58,17
1,0,2,0,4,2,1,0,0,3,1,45,0,0,168,40,208,6,405,17
1,0,1,1,1,25,25,0,0,50,2,45,0,6448,2588,1948,4537,6,194,17
1,0,2,0,4,1,0,0,0,1,1,45,0,0,691,0,691,6,196,17
1,0,2,0,4,3,0,0,0,3,1,45,0,0,100,125,225,6,286,17
1,0,5,1,1,29,10,0,0,39,1,45,0,8237,10791,589,11380,6,292,17
1,0,2,0,4,3,2,0,0,5,1,45,0,0,337,0,337,6,389,17
1,0,5,1,1,12,3,0,0,15,1,45,0,2362,892,375,1268,6,327,17
1,0,5,1,1,77,9,0,0,86,2,45,0,16922,5862,3423,9286,6,300,17
1,0,2,0,4,2,0,0,0,2,1,45,0,0,50,0,50,6,399,17
1,0,3,1,4,6,5,0,0,11,1,45,0,1610,792,409,1201,6,389,17
1,0,3,1,4,30,4,0,0,34,1,45,0,5560,2594,1078,3673,6,190,17
1,0,5,1,4,4,1,0,0,5,1,45,0,1983,996,493,1490,6,334,17
1,0,2,0,4,7,3,0,0,10,1,45,0,0,660,0,660,6,334,17
1,0,5,1,4,11,7,0,0,18,1,45,0,427,1441,1104,2546,6,291,17
1,0,2,0,4,18,1,0,0,19,1,45,0,4328,4328,0,4328,6,160,17
1,0,0,0,1,7,1,0,0,8,1,45,0,0,314,16,330,6,405,17
1,0,2,0,4,12,2,0,0,14,1,45,0,0,1117,423,1541,6,349,17
1,0,2,0,1,6,1,0,0,7,1,45,0,0,610,0,610,6,194,17
1,0,5,1,4,9,2,0,0,11,1,45,0,2249,628,495,1123,6,196,17
1,0,5,1,4,4,1,0,0,5,1,45,0,68,179,161,340,3,349,17
1,0,3,1,1,46,23,0,0,69,2,44,0,9705,7906,1034,8940,6,58,17
1,0,5,1,1,6,4,0,0,10,1,45,0,1909,757,280,1037,6,272,17
1,0,1,1,4,60,3,0,0,63,2,44,0,20541,8821,2938,11760,6,67,17
1,0,2,0,4,16,1,0,0,17,1,45,0,0,493,0,493,6,272,17
1,0,2,0,4,7,2,2,0,11,1,45,0,0,390,100,490,6,307,17
1,0,1,1,1,2,0,0,0,2,1,45,0,3849,2213,131,2344,6,300,17
1,0,5,1,1,27,41,0,0,68,1,45,0,4607,2455,0,2455,6,423,17
1,0,0,0,4,3,0,0,0,3,1,45,0,0,529,132,661,6,385,17
1,0,5,1,4,3,0,0,0,3,1,45,0,1703,921,70,991,6,190,17
1,0,2,0,4,2,1,0,0,3,1,45,0,0,70,30,100,6,300,17
1,0,4,1,4,1,0,0,0,1,1,45,0,35,118,90,209,2,300,17
1,0,5,1,1,92,61,0,0,153,2,45,0,10608,4988,5396,10385,6,300,17
1,0,5,1,4,14,0,0,0,14,1,45,0,1653,779,218,998,6,398,17
1,0,5,1,1,126,14,0,0,140,2,45,0,24410,12684,6204,18888,6,267,17
1,0,4,1,4,35,7,0,0,42,1,45,0,4419,1410,1272,2683,6,398,17
1,0,5,1,4,6,1,0,0,7,1,45,0,3883,3401,594,3996,6,54,17
1,0,2,0,1,16,58,0,0,74,2,45,0,0,9137,0,9137,6,76,17
1,0,5,1,4,15,2,0,0,17,1,45,0,13596,6294,590,6884,6,256,17
1,0,5,1,1,6,1,0,0,7,1,45,0,3960,1661,380,2041,6,272,17
1,0,5,1,4,1,0,0,0,1,1,45,0,45,153,0,153,6,398,17
1,0,4,1,4,22,1,0,0,23,1,45,0,3150,1346,304,1651,6,404,17
1,0,2,0,4,46,5,0,0,51,2,45,0,0,1827,1285,3112,6,404,17
1,0,2,0,4,2,0,0,0,2,1,45,0,0,60,79,139,6,398,17
1,0,2,0,1,2,1,0,0,3,1,45,0,0,495,0,495,6,158,17
1,0,5,1,4,5,4,0,0,9,0,45,0,4184,2339,122,2462,6,70,17
1,0,5,1,4,1,1,0,0,2,1,45,0,20,68,52,121,2,301,17
1,0,5,1,4,3,9,0,0,12,1,45,0,1653,691,300,991,6,300,17
1,0,5,1,4,33,9,0,0,42,1,52,0,11992,5244,1640,6884,6,272,17
1,0,1,1,1,150,70,0,0,220,2,45,0,5547,5577,3283,8861,6,190,17
1,0,5,1,4,20,5,0,0,25,1,45,0,1655,986,0,986,6,190,17
1,0,2,0,4,14,6,0,0,20,1,45,0,0,752,257,1009,6,404,17
1,0,5,1,1,18,2,0,0,20,1,45,0,10411,1699,1113,2812,6,404,17
1,0,1,1,4,32,24,0,0,56,2,45,0,14418,5373,1926,7299,6,59,17
1,0,5,1,4,10,20,0,0,30,1,45,0,26547,12341,255,12597,6,322,17
1,0,5,1,1,10,30,0,0,40,1,45,0,6653,2485,2628,5113,6,295,17
1,0,5,1,4,8,6,5,0,19,1,45,0,2976,1664,123,1788,6,404,17
1,0,4,1,1,36,26,0,0,62,2,45,0,8995,4209,1063,5272,6,58,17
1,0,1,1,1,30,35,0,0,65,2,45,0,33019,16955,6816,23772,6,51,17
1,0,5,1,1,5,2,0,0,7,1,45,0,1653,365,71,436,6,345,17
1,0,2,0,4,0,0,0,0,0,1,45,0,0,230,166,396,6,322,17
1,0,2,0,4,4,1,0,0,5,1,45,0,0,300,0,300,6,399,17
1,0,2,0,4,2,1,0,0,3,1,45,0,0,446,0,446,6,399,17
1,0,2,0,4,8,6,0,0,14,1,45,0,0,694,0,694,6,292,17
1,0,5,1,4,2,1,0,0,3,1,45,0,9291,1898,1224,3123,6,290,17
1,0,2,0,4,3,0,0,0,3,1,52,0,0,1487,0,1487,6,300,17
1,0,5,1,4,10,37,0,0,47,1,45,0,2314,1044,144,1188,6,271,17
1,0,4,1,1,5,3,0,0,8,1,45,0,63,213,163,377,6,324,17
1,0,2,0,4,5,1,0,0,6,1,45,0,0,330,497,827,6,77,17
1,0,2,0,1,2,1,0,0,3,1,45,0,0,91,66,157,6,301,17
1,0,2,0,4,3,1,0,0,4,1,45,0,0,165,0,165,6,343,17
1,0,4,1,4,6,2,1,2,11,1,45,0,5873,1099,519,1618,6,451,17
1,0,5,1,1,26,20,0,0,46,1,45,0,3735,1375,2119,3494,6,324,17
1,0,2,0,4,14,0,0,0,14,1,45,0,0,3979,0,3979,6,182,17
1,0,2,0,1,27,8,0,0,35,1,45,0,0,1157,0,1157,6,310,17
1,0,5,1,4,1,0,0,0,1,1,45,0,20,68,52,121,6,398,17
1,0,5,1,1,10,1,0,0,11,1,45,0,2270,753,732,1485,6,389,17
1,0,2,0,1,3,0,0,0,3,1,45,0,0,330,0,330,6,400,17
1,0,5,1,1,6,5,0,0,11,1,45,0,2136,171,30,202,6,190,17
1,0,4,1,4,2,1,0,0,3,1,45,0,35,117,89,206,2,300,17
1,0,2,0,4,1,0,0,0,1,1,45,0,0,170,0,170,6,405,17
1,0,4,1,4,6,0,0,0,6,1,52,0,41,139,106,246,6,305,17
1,0,5,1,4,4,1,2,0,7,1,45,0,1653,497,516,1014,6,189,17
1,0,2,0,4,6,2,0,0,8,1,45,0,0,120,0,120,6,349,17
1,0,2,0,4,3,0,0,0,3,1,45,0,0,232,0,232,6,308,17
1,0,2,0,4,6,0,0,0,6,1,45,0,0,264,0,264,6,300,17
1,0,5,1,1,21,4,0,0,25,1,45,0,5591,1275,410,1685,6,272,17
1,0,2,0,4,3,2,0,0,5,1,52,0,0,222,0,222,6,196,17
1,0,5,1,1,26,16,0,1,43,1,52,0,7327,4799,588,5388,6,292,17
1,0,5,1,4,10,3,0,0,13,1,45,0,2376,1006,162,1168,6,267,17
1,0,2,0,4,5,0,0,0,5,1,45,0,0,462,0,462,6,272,17
1,0,5,1,4,40,130,6,2,178,2,45,0,4150,2316,1126,3442,6,310,17
1,0,2,0,4,2,2,0,0,4,1,45,0,0,600,1480,2080,6,107,17
1,0,3,1,1,6,4,4,0,14,1,45,0,10744,6765,401,7166,6,322,17
1,0,0,1,1,3,1,0,0,4,1,45,0,21,71,54,126,2,367,17
1,0,5,1,1,3,10,0,0,13,1,45,0,3446,808,288,1097,6,295,17
1,0,5,1,4,8,3,0,0,11,1,45,0,2834,1362,0,1362,6,310,17
1,0,5,1,1,2,2,0,0,4,1,45,0,4742,1046,656,1702,6,142,17
1,0,2,0,4,4,0,0,0,4,1,45,0,0,300,30,330,6,372,17
1,0,5,1,4,10,2,5,0,17,1,45,0,4179,1271,221,1492,6,300,17
1,0,2,0,4,18,10,0,0,28,1,45,0,0,604,0,604,6,273,17
1,0,2,0,4,13,47,0,0,60,2,45,0,0,132,78,210,6,300,17
1,0,5,1,4,14,10,0,0,24,1,45,0,7634,1432,2436,3869,6,58,17
1,0,5,1,4,31,3,0,0,34,1,45,0,2405,1945,42,1988,6,300,17
1,0,2,0,1,7,1,5,0,13,1,45,0,0,231,0,231,6,272,17
1,0,2,0,4,8,3,0,0,11,1,45,0,0,291,0,291,6,271,17
1,0,2,0,4,3,0,0,0,3,1,45,0,0,100,0,100,6,272,17
1,0,2,0,4,5,3,0,0,8,1,45,0,0,413,0,413,6,272,17
1,0,5,1,1,4,1,0,0,5,1,45,0,1655,1173,0,1173,6,373,17
1,0,1,1,1,25,0,0,0,25,1,45,0,1655,981,279,1261,6,272,17
1,0,5,1,1,5,8,0,0,13,1,45,0,1655,910,0,910,6,300,17
1,0,2,0,4,4,3,0,0,7,1,45,0,0,497,329,826,6,272,17
1,0,4,1,4,31,7,0,0,38,1,45,0,6133,2576,904,3481,6,369,17
1,0,0,0,4,5,1,0,0,6,1,45,0,0,320,0,320,6,405,17
1,0,2,0,1,4,1,0,0,5,1,45,0,0,297,0,297,6,179,17
1,0,4,1,4,17,0,0,0,17,1,45,0,3900,2135,814,2949,6,359,17
1,0,2,0,4,29,20,0,0,49,1,45,0,0,1108,0,1108,6,309,17
1,0,2,0,4,1,0,0,0,1,1,45,0,0,80,0,80,6,338,17
1,0,2,0,4,2,0,0,0,2,1,45,0,0,120,0,120,2,338,17
1,0,5,1,4,8,1,0,0,9,1,45,0,1653,832,648,1481,6,389,17
1,0,5,1,4,10,6,0,0,16,1,45,0,3095,1687,672,2360,6,181,17
1,0,2,0,4,34,3,0,0,37,1,45,0,0,584,572,1157,6,338,17
1,0,5,1,4,25,40,0,0,65,1,45,0,13429,6784,1315,8100,6,338,17
