공장구분,설립구분,입주형태,보유구분,등록구분,남자종업원,여자종업원,외국인남자종업원,외국인여자종업원,종업원합계,공장규모,용도지역,지목,용지면적,제조시설면적,부대시설면적,건축면적,지식산업센터명,대표업종,구
1,4,5,1,0,7,1,0,0,8,1,7,0,1421,698,87,785,6,13,63
1,4,5,1,0,0,0,0,0,0,1,7,0,1097,486,0,486,6,309,63
1,4,5,1,0,0,0,0,0,0,1,7,0,1097,489,0,489,6,309,63
1,4,9,1,0,2,0,0,0,2,1,7,0,904,740,163,904,6,243,63
1,4,9,1,3,15,13,0,0,28,1,7,0,7787,1983,5710,7693,6,67,63
1,4,5,1,3,7,2,0,0,9,1,3,0,1176,486,0,486,6,277,63
1,4,2,0,3,2,2,0,0,4,1,7,0,0,198,0,198,6,3,63
1,4,0,0,3,3,2,0,0,5,1,7,0,0,43,45,89,6,253,63
1,4,5,1,3,4,0,0,0,4,1,7,0,1385,456,96,552,6,280,63
1,4,0,1,0,5,1,0,0,6,1,7,0,2329,2198,169,2367,6,4,63
1,4,0,0,3,3,0,0,0,3,1,7,0,0,66,0,66,6,46,63
1,4,0,1,3,7,1,8,0,16,1,7,0,0,1304,0,1304,6,309,63
1,4,2,0,3,5,0,0,0,5,1,7,0,0,200,43,243,6,181,63
1,4,0,1,3,4,2,0,0,6,1,7,0,3058,1665,324,1990,6,146,63
1,4,4,1,3,26,6,0,0,32,1,7,0,3318,972,514,1486,6,299,63
1,4,5,1,0,2,1,0,0,3,1,7,0,1329,488,78,566,6,325,63
1,4,2,0,3,0,6,0,0,6,1,7,0,0,72,0,72,6,65,63
1,4,5,1,3,15,15,0,0,30,1,7,0,1156,869,412,1282,6,2,63
1,4,0,0,3,12,2,0,0,14,1,7,0,698,300,397,698,6,25,63
1,4,0,1,3,12,8,0,0,20,1,7,0,1388,1104,228,1332,6,22,63
1,4,2,0,3,6,4,0,0,10,1,7,0,0,254,77,332,6,19,63
1,4,2,0,0,5,3,0,0,8,1,7,0,0,264,165,429,6,253,63
1,4,0,0,3,4,6,0,0,10,1,7,0,0,240,0,240,6,4,63
1,4,2,0,3,2,2,0,0,4,1,7,0,294,145,149,294,6,4,63
1,4,2,0,0,12,3,0,0,15,1,7,0,1524,760,184,944,6,309,63
1,4,0,1,0,3,8,0,0,11,1,7,0,1676,770,250,1020,6,4,63
1,4,0,0,3,4,0,4,2,10,1,7,0,0,392,0,392,6,4,63
1,4,0,0,0,1,2,0,0,3,1,7,0,2892,1225,271,1497,6,350,63
1,4,2,0,3,1,2,1,0,4,1,7,0,2892,1225,271,1497,6,4,63
1,4,3,1,3,6,2,0,0,8,1,7,0,1188,450,36,486,6,245,63
1,4,0,0,3,3,4,0,0,7,1,7,0,0,115,33,148,6,51,63
1,4,2,0,3,3,0,0,0,3,1,7,0,0,200,0,200,6,322,63
1,4,0,1,3,17,5,0,0,22,1,7,0,3801,50,1200,1250,6,87,63
1,4,0,1,0,5,15,5,10,35,1,7,0,3653,3019,866,3885,6,0,63
1,4,4,1,0,20,10,0,0,30,1,7,0,6942,3662,1094,4756,6,12,63
1,4,0,0,3,1,6,0,0,7,1,7,0,0,343,0,343,6,114,63
1,4,0,0,3,2,3,0,0,5,1,7,0,0,150,0,150,6,314,63
1,4,2,0,3,2,0,0,0,2,1,7,0,0,165,0,165,6,324,89
1,4,2,1,3,4,1,0,0,5,1,7,0,1937,360,37,397,6,72,63
1,4,4,1,3,0,0,0,0,0,1,7,0,3185,1306,433,1739,6,359,63
1,4,2,0,2,6,1,0,0,7,1,7,0,450,150,30,180,6,287,63
1,4,5,1,2,2,1,0,0,3,1,7,0,2320,542,144,686,6,180,63
1,4,5,1,3,5,16,2,0,23,1,7,0,3314,1435,277,1713,6,49,63
1,4,4,1,3,32,7,0,0,39,1,7,0,8647,3767,325,4093,6,40,63
1,4,2,0,3,3,1,0,0,4,1,7,0,0,66,0,66,6,282,63
1,4,0,0,3,3,5,0,0,8,1,7,0,414,214,200,414,6,10,63
1,4,9,1,0,1,0,0,0,1,1,7,0,1047,386,0,386,6,359,63
1,4,0,1,3,0,1,0,0,1,1,7,0,1329,566,0,566,6,146,63
1,4,4,1,0,3,2,0,0,5,1,7,0,7097,2374,1289,3664,6,17,63
1,4,0,0,0,3,6,0,0,9,1,7,0,1650,603,56,660,6,50,63
1,4,0,1,3,0,3,0,0,3,1,7,11,3636,36,96,132,6,65,63
1,4,2,0,3,7,3,0,0,10,1,7,0,1407,132,1275,1407,6,4,63
1,4,0,0,3,1,1,0,0,2,1,7,0,0,330,0,330,6,314,63
1,4,9,1,2,27,3,0,0,30,1,7,0,3177,1437,11,1448,6,277,63
1,4,2,0,0,11,1,0,0,12,1,7,0,1652,492,11,504,6,277,63
1,4,1,1,0,4,1,0,0,5,1,7,0,1188,486,0,486,6,276,63
1,4,0,1,3,4,1,0,0,5,1,3,0,1188,450,36,486,6,277,63
1,4,0,1,0,3,3,0,0,6,1,7,0,1653,652,249,901,6,29,63
1,4,2,0,3,2,1,0,0,3,1,7,0,0,445,0,445,6,26,63
1,4,4,1,0,2,1,0,0,3,1,7,0,1030,467,70,538,6,26,63
1,4,9,1,3,8,3,0,0,11,1,7,0,1524,486,0,486,6,200,63
1,4,0,0,3,1,1,0,0,2,1,7,0,0,230,0,230,6,324,63
1,4,0,0,3,1,1,0,0,2,1,7,0,0,240,0,240,6,92,63
1,4,5,1,0,5,1,0,0,6,1,7,0,2296,484,513,998,6,196,63
1,4,4,1,0,25,22,0,0,47,1,7,0,9542,3848,2544,6392,6,48,63
1,4,2,0,0,3,7,0,0,10,1,7,0,670,670,670,1340,6,10,63
1,4,0,0,0,0,0,0,3,3,1,9,0,670,670,0,670,6,10,63
1,4,0,0,3,6,10,0,0,16,1,7,0,0,770,0,770,6,10,63
1,4,0,0,3,2,2,0,0,4,1,7,0,0,230,450,680,6,82,63
1,4,4,1,0,20,5,0,0,25,1,7,0,68791,4222,20081,24304,6,44,63
1,4,2,0,0,8,1,0,0,9,1,7,0,5415,2128,998,3127,6,30,63
1,4,5,1,3,3,1,0,0,4,1,7,0,1523,486,0,486,6,325,63
1,4,4,1,0,1,0,0,0,1,1,7,0,1652,480,118,598,6,283,63
1,4,4,1,3,58,10,0,0,68,2,7,0,18127,2806,5877,8684,6,0,63
1,4,0,0,3,1,0,0,0,1,1,7,0,0,590,0,590,6,84,63
1,4,2,0,3,0,0,0,0,0,1,7,0,3171,1823,95,1919,6,0,63
1,4,4,1,0,7,15,0,0,22,1,7,0,4688,1932,630,2562,6,48,63
1,4,0,0,3,1,1,0,0,2,1,7,0,0,90,0,90,6,90,63
1,4,9,1,0,16,3,0,0,19,1,7,0,3835,1141,269,1411,6,4,63
1,4,1,1,3,0,1,0,0,1,1,7,0,2731,2777,23,2800,6,351,63
1,4,5,1,0,6,12,0,0,18,1,7,0,2094,662,276,938,6,193,63
1,4,2,0,0,4,7,0,0,11,1,7,0,165,165,0,165,6,314,63
1,4,2,0,0,2,1,0,0,3,1,7,0,500,303,60,363,6,203,63
1,4,4,1,2,3,0,0,0,3,1,7,0,1463,885,223,1109,6,181,63
1,4,0,0,3,3,0,0,0,3,1,7,0,1463,1545,223,1768,6,181,63
1,4,4,1,0,2,2,0,0,4,1,7,0,4366,865,398,1264,6,21,63
1,4,9,1,3,1,1,0,0,2,1,7,0,1652,471,51,522,6,72,63
1,4,2,0,3,2,1,0,0,3,1,7,0,1652,471,51,522,6,72,63
1,4,0,0,0,1,0,0,0,1,1,7,0,0,122,0,122,6,351,63
1,4,2,0,0,3,2,0,0,5,1,7,0,214,214,0,214,6,295,63
1,4,0,0,3,0,1,0,0,1,1,7,0,0,80,0,80,6,29,63
1,4,0,1,0,2,6,0,0,8,1,7,0,959,346,653,999,6,24,63
1,4,5,1,3,1,1,0,0,2,1,7,0,3185,25000,1539,26539,6,24,63
1,4,0,0,3,4,1,0,0,5,1,7,0,0,343,0,343,6,77,63
1,4,9,1,3,1,0,0,0,1,1,7,0,2955,897,298,1195,6,359,63
1,4,5,1,0,1,0,0,0,1,1,7,0,2265,1194,54,1248,6,360,63
1,4,5,1,3,9,3,0,0,12,1,7,0,1653,750,45,795,6,168,63
1,4,5,1,3,6,1,0,0,7,1,7,0,1008,360,165,525,6,193,63
1,4,5,1,2,5,1,0,0,6,1,7,0,1081,623,44,668,6,299,63
1,4,2,0,3,3,0,0,0,3,1,7,0,0,264,0,264,6,278,63
1,4,9,1,0,1,1,0,0,2,1,7,0,3310,2107,775,2883,6,360,63
1,4,0,0,3,5,0,0,0,5,1,7,0,1048,999,0,999,6,324,63
1,4,5,1,3,4,1,0,0,5,1,7,0,1731,1156,222,1379,6,73,63
1,4,5,1,3,8,0,0,0,8,1,7,0,3653,3019,866,3885,6,1,63
1,4,0,0,3,12,6,0,0,18,1,7,0,994,300,102,402,6,94,63
1,4,0,0,0,5,0,0,0,5,1,7,0,0,305,0,305,6,4,63
1,4,0,1,3,6,4,0,0,10,1,7,0,1219,619,151,770,6,4,63
1,4,2,0,0,5,1,0,0,6,1,7,0,212,212,0,212,6,276,63
1,4,9,1,0,13,3,0,0,16,1,7,0,2396,761,214,976,6,326,63
1,4,0,1,3,1,0,0,0,1,1,7,0,3401,3541,126,3668,6,287,63
1,4,2,0,3,3,2,0,0,5,1,7,0,405,405,0,405,6,191,63
1,4,9,1,0,1,0,0,0,1,1,7,0,2073,1639,434,2073,6,214,63
1,4,4,1,0,96,34,0,0,130,2,7,0,48440,23713,2737,26451,6,44,63
1,4,0,0,3,1,0,0,0,1,1,7,0,0,88,0,88,6,114,63
1,4,0,0,3,1,0,0,0,1,1,7,0,0,148,0,148,6,336,63
1,4,4,1,0,8,3,4,0,15,1,7,0,3080,623,99,722,6,24,63
1,4,0,1,0,21,10,1,4,36,1,7,0,3041,2791,85,2876,6,22,63
1,4,9,1,0,1,1,0,0,2,1,7,0,1126,546,7,553,6,203,63
1,4,0,1,3,1,0,0,0,1,1,7,0,2892,1225,271,1497,6,359,63
1,4,0,1,3,1,0,0,0,1,1,7,0,1819,1147,672,1819,6,4,63
1,4,2,0,3,0,0,0,0,0,1,7,0,1000,496,0,496,6,258,63
1,4,2,0,0,3,1,0,0,4,1,7,0,0,220,0,220,6,324,63
1,4,2,0,3,13,39,0,0,52,2,7,0,11079,1190,9889,11079,6,16,63
1,4,0,1,0,67,108,0,0,175,2,11,0,39624,21724,1982,23706,6,16,63
1,4,4,1,3,4,1,0,0,5,1,7,0,1350,216,235,451,6,292,63
0,3,2,0,0,5,0,0,0,5,1,38,9,308,70,98,168,6,258,64
0,5,0,1,3,3,2,0,0,5,1,38,16,383,165,202,367,6,245,64
0,3,0,0,0,1,1,0,0,2,1,38,9,0,163,0,163,6,282,64
0,3,0,1,2,2,3,0,0,5,1,38,9,633,250,129,379,6,52,64
0,3,0,0,2,4,0,0,0,4,1,43,9,0,50,60,110,6,220,64
0,3,0,1,3,2,1,0,0,3,1,38,0,796,250,67,317,6,238,64
0,3,3,1,0,2,4,0,0,6,1,38,3,1056,378,0,378,6,59,64
1,0,3,1,3,3,7,0,0,10,1,7,0,1649,223,165,388,6,318,64
1,0,2,0,3,7,1,0,0,8,1,7,0,0,180,96,276,6,238,64
1,0,4,1,3,15,10,0,0,25,1,7,0,5074,1355,1218,2574,6,229,64
1,0,2,0,3,10,2,0,0,12,1,7,0,0,120,356,477,6,217,64
1,0,0,0,0,10,30,0,0,40,1,7,0,0,142,0,142,6,217,64
1,0,3,1,3,17,3,0,0,20,1,7,0,4627,1580,378,1958,6,263,64
1,0,2,0,3,11,3,2,0,16,1,7,0,0,550,0,550,6,245,64
1,0,3,1,0,20,16,0,0,36,1,7,0,1653,1484,281,1765,6,253,64
1,0,3,1,3,18,3,0,0,21,1,7,0,13287,1627,998,2626,6,309,64
1,0,3,1,0,5,1,0,0,6,1,7,0,6067,431,116,548,6,245,64
1,0,3,1,0,5,0,0,0,5,1,7,0,4627,988,368,1356,6,299,64
1,0,3,1,3,10,1,0,0,11,1,7,0,3328,1350,581,1931,6,245,64
1,0,5,1,3,19,12,0,0,31,1,7,0,7036,3303,835,4138,6,277,64
1,0,3,1,0,12,0,0,0,12,1,7,0,16514,13203,1991,15195,6,277,64
1,0,0,1,3,21,14,0,0,35,1,7,0,6100,4999,839,5838,6,214,64
1,0,3,1,3,15,6,0,0,21,1,7,0,17898,14481,0,14481,6,277,64
1,0,3,1,3,23,7,0,0,30,1,7,0,15129,11515,9974,21490,6,277,64
1,0,0,0,3,35,7,0,0,42,1,7,0,0,553,320,874,6,245,64
1,0,3,1,0,8,2,0,0,10,1,7,0,4501,2354,251,2605,6,253,64
1,0,3,1,3,37,4,0,0,41,1,7,0,16500,1990,745,2736,6,299,64
1,0,3,1,3,54,2,0,0,56,2,7,0,6098,7558,956,8515,6,299,64
1,0,3,1,0,200,45,2,0,247,2,13,0,33350,14218,4778,18996,6,299,64
1,0,3,1,0,250,49,0,0,299,2,13,0,38273,11190,1202,12393,6,299,64
1,0,4,1,0,10,0,0,0,10,1,7,0,11787,2315,493,2809,6,251,64
1,0,2,0,3,15,3,0,0,18,1,7,0,0,1002,42,1044,6,299,64
1,0,3,1,3,15,1,0,0,16,1,7,0,8274,1092,896,1988,6,299,64
1,0,3,1,3,20,5,0,0,25,1,7,0,7238,5544,1230,6775,6,299,64
1,0,4,1,3,30,50,0,0,80,2,7,11,16135,3507,1123,4630,6,227,64
1,0,4,1,3,5,1,0,0,6,1,7,0,9953,1374,378,1752,6,253,64
1,0,3,1,3,15,4,0,0,19,1,7,0,18749,3932,3819,7751,6,241,64
1,0,3,1,0,26,3,0,0,29,1,7,0,9870,3206,68,3274,6,310,64
1,0,3,1,3,30,80,0,0,110,2,7,0,27082,1999,2998,4998,6,217,64
1,0,3,1,3,8,0,0,0,8,1,7,0,3266,1006,206,1212,6,279,64
1,0,0,0,0,6,8,0,0,14,1,7,0,0,71,114,186,6,251,64
1,0,4,1,0,7,3,0,0,10,1,7,0,3111,1192,1593,2786,6,254,64
1,0,3,1,0,8,2,0,0,10,1,7,0,1654,693,210,903,6,277,64
1,0,4,1,0,180,158,10,2,350,0,7,0,24842,6117,3227,9344,6,217,64
1,0,0,0,3,4,0,0,0,4,1,7,0,0,49,34,83,6,254,64
1,0,3,1,0,32,3,7,0,42,1,7,0,6914,2094,798,2893,6,291,64
1,0,2,0,3,3,3,0,0,6,1,7,0,0,170,72,242,6,240,64
1,0,2,0,3,1,0,0,0,1,1,7,0,0,198,16,214,6,217,64
1,0,3,1,3,3,1,0,0,4,1,7,0,1650,1272,409,1682,6,245,64
1,0,3,1,3,17,1,0,0,18,1,9,0,3293,1138,482,1620,6,235,64
1,0,5,1,3,5,1,0,0,6,1,7,0,4655,1264,2717,3981,6,254,64
1,0,3,1,0,29,4,5,1,39,1,7,0,6099,3425,599,4024,6,299,64
1,0,3,1,3,10,60,0,0,70,2,7,0,9899,1883,5029,6912,6,236,64
1,0,3,1,0,40,10,0,0,50,2,7,0,16049,6389,3345,9734,6,231,64
1,0,3,1,3,28,1,0,0,29,1,7,0,16537,11874,2082,13957,6,314,64
1,0,2,0,3,4,2,0,0,6,1,7,0,0,166,0,166,6,277,64
1,0,3,1,3,11,0,0,0,11,1,7,0,2655,1197,559,1756,6,299,64
1,0,0,0,3,8,1,0,0,9,1,7,0,0,2936,81,3018,6,245,64
1,0,3,1,0,35,5,0,0,40,1,7,0,7036,1437,1222,2659,6,299,64
1,0,3,1,0,5,2,0,0,7,1,7,0,6601,1015,150,1166,6,291,64
1,0,3,1,0,36,18,0,0,54,2,7,0,31642,3274,7475,10749,6,254,64
1,0,2,0,0,17,3,0,0,20,1,7,0,0,1828,1392,3221,6,254,64
1,0,3,1,0,5,4,0,0,9,1,7,0,3297,1482,862,2344,6,254,64
1,0,3,1,0,15,5,0,0,20,1,7,0,4961,1502,406,1908,6,103,64
1,0,3,1,0,45,65,0,0,110,2,7,0,6618,6587,791,7378,6,299,64
1,0,3,1,0,4,3,0,0,7,1,7,0,6618,462,234,697,6,253,64
1,0,5,1,0,4,3,0,0,7,1,7,0,6608,909,184,1093,6,217,64
1,0,3,1,3,6,1,0,0,7,1,7,0,7691,2400,234,2634,6,265,64
1,0,2,0,3,4,1,0,0,5,1,7,0,0,808,99,907,6,229,64
1,0,3,1,3,100,10,0,0,110,2,7,0,18218,5009,6667,11676,6,299,64
1,0,3,1,3,16,1,1,0,18,1,7,0,6130,3729,227,3956,6,312,64
1,0,0,0,3,8,2,0,0,10,1,7,0,0,796,43,840,6,243,64
1,0,3,1,3,47,3,0,0,50,2,7,0,13286,5058,599,5658,6,309,64
1,0,2,0,3,8,1,0,0,9,1,7,0,0,426,294,720,6,217,64
1,0,0,1,0,6,1,0,0,7,1,7,0,4609,1147,448,1596,6,217,64
1,0,3,1,3,26,3,0,0,29,1,7,0,1650,982,969,1951,6,299,64
1,0,0,0,3,4,0,0,0,4,1,7,0,0,110,70,180,6,254,64
1,0,3,1,3,12,5,0,0,17,1,7,0,7035,998,677,1675,6,214,64
1,0,3,1,3,10,4,0,0,14,1,7,0,5025,1096,232,1329,6,299,64
1,0,2,0,3,12,14,0,0,26,1,7,0,0,1158,630,1788,6,217,64
1,0,3,1,3,8,2,0,0,10,1,7,0,1653,660,440,1100,6,299,64
1,0,3,1,3,45,15,0,0,60,2,7,0,17126,5774,893,6667,6,299,64
1,0,2,0,3,3,0,0,0,3,1,7,0,0,366,155,522,6,251,64
1,0,4,1,0,19,4,0,0,23,1,7,0,12765,2305,494,2800,6,254,64
1,0,3,1,3,17,33,0,0,50,2,7,0,6159,4366,558,4924,6,254,64
1,0,2,0,3,7,2,0,0,9,1,7,0,0,563,149,713,6,291,64
1,0,3,1,3,7,0,0,0,7,1,7,0,3303,608,221,829,6,299,64
1,0,3,1,3,6,3,0,0,9,1,7,0,3309,1299,380,1680,6,291,64
1,0,3,1,0,15,1,0,0,16,1,7,0,7035,330,0,330,6,299,64
1,0,0,1,0,40,10,0,0,50,2,7,0,9543,558,321,880,6,244,64
1,0,0,1,0,40,10,0,0,50,2,7,0,19805,2219,2008,4227,6,244,64
1,0,3,1,3,20,120,0,0,140,2,7,0,3298,1996,236,2232,6,217,64
1,0,3,1,3,23,6,0,0,29,1,7,0,9994,4992,3114,8106,6,245,64
0,5,0,1,3,0,0,0,0,0,1,38,3,931,412,81,493,6,179,56
0,5,0,0,2,2,1,0,0,3,1,26,9,0,35,64,99,6,215,56
0,3,6,0,2,3,2,0,0,5,1,26,9,0,137,0,137,6,92,56
0,5,0,1,3,3,0,0,0,3,1,16,0,2965,311,155,467,6,181,56
1,0,3,1,3,4,0,0,0,4,1,7,0,7090,854,0,854,6,280,64
0,3,0,1,2,2,6,0,0,8,1,43,9,698,246,282,528,6,24,73
0,3,0,1,0,1,2,0,0,3,1,16,3,2222,157,419,577,6,2,73
0,5,0,1,3,3,2,0,0,5,1,16,3,3002,293,200,493,6,54,73
0,5,3,1,3,2,1,0,0,3,1,16,3,824,118,30,149,6,242,73
0,3,0,1,2,1,1,0,0,2,1,43,9,520,180,87,267,6,52,73
0,5,0,0,3,0,0,0,0,0,1,16,4,1435,201,268,470,6,302,73
0,3,0,0,2,3,0,0,0,3,1,16,20,2185,248,36,285,6,281,73
0,3,0,1,0,2,1,0,0,3,1,16,3,681,115,79,195,6,259,73
0,3,0,1,3,5,1,0,0,6,1,16,9,2531,497,633,1131,6,309,73
0,5,0,1,3,5,1,0,0,6,1,16,3,2952,490,0,490,6,324,73
0,5,0,1,3,4,1,0,0,5,1,16,0,3002,360,139,499,6,181,73
0,5,0,1,3,0,1,0,0,1,1,16,3,3758,494,308,802,6,181,73
0,3,5,1,3,4,1,0,0,5,1,16,3,1516,234,124,358,6,278,73
0,5,0,0,0,4,1,0,0,5,1,16,3,1682,326,326,652,6,325,73
0,3,0,1,3,1,1,0,0,2,1,38,0,1278,372,99,471,6,135,73
0,3,9,1,2,2,3,0,0,5,1,43,9,610,221,0,221,6,138,73
0,3,2,0,0,6,1,0,0,7,1,38,15,2026,464,623,1088,6,325,73
0,5,0,1,3,3,0,0,0,3,1,20,3,1585,496,0,496,6,325,73
0,5,0,1,3,0,0,1,0,1,1,16,3,1349,267,144,411,6,194,73
0,5,9,1,3,4,0,0,0,4,1,20,3,5869,459,33,492,6,179,73
0,5,0,1,3,5,3,0,0,8,1,16,3,1167,230,230,460,6,245,73
0,5,0,1,3,2,3,0,0,5,1,16,3,1682,252,84,336,6,84,73
0,5,0,1,3,0,1,0,0,1,1,16,3,1586,293,67,360,6,78,73
0,3,4,1,0,7,2,0,0,9,1,16,0,1734,400,94,494,6,218,73
0,3,0,1,3,3,0,0,0,3,1,16,3,1189,227,0,227,6,179,73
0,5,0,1,0,5,0,0,0,5,1,16,3,1166,227,0,227,6,180,73
0,5,0,1,3,3,1,0,0,4,1,16,3,932,186,49,235,6,181,73
0,3,0,1,2,2,1,0,0,3,1,38,0,518,161,145,307,6,194,73
0,3,0,1,3,2,1,0,0,3,1,16,3,1651,314,4,319,6,238,98
0,3,0,1,3,2,1,0,0,3,1,16,3,1651,314,4,319,6,238,98
0,3,0,1,3,3,1,0,0,4,1,16,3,1321,254,4,259,6,238,98
0,3,0,1,3,3,1,0,0,4,1,16,3,1321,254,4,259,6,238,98
0,3,9,1,0,9,1,0,0,10,1,21,9,1507,251,128,379,6,179,98
0,5,3,1,3,11,3,0,0,14,1,16,3,2481,360,122,482,6,80,98
0,5,0,0,3,6,1,0,0,7,1,16,3,2972,304,441,745,6,116,98
0,3,0,1,2,3,0,0,0,3,1,16,0,790,210,0,210,6,245,98
0,5,0,1,3,3,3,0,0,6,1,21,3,6122,493,249,743,6,138,98
0,5,4,1,3,1,2,0,0,3,1,16,3,2572,496,0,496,6,245,98
0,5,4,1,0,4,2,0,0,6,1,21,3,1210,240,240,480,6,262,98
0,3,3,1,0,10,4,0,0,14,1,16,0,2938,364,129,493,6,180,98
0,3,3,1,3,4,1,0,0,5,1,16,0,1083,184,0,184,6,168,98
0,5,0,1,0,4,1,0,0,5,1,16,3,2972,444,0,444,6,181,98
0,5,0,1,3,1,1,0,0,2,1,21,0,992,121,76,197,6,218,98
0,5,0,1,3,4,3,0,0,7,1,16,3,2939,450,43,493,6,90,98
0,5,0,1,3,5,0,0,0,5,1,21,3,496,92,6,98,6,195,98
0,3,0,1,3,4,1,0,0,5,1,16,3,1475,290,176,466,6,218,98
0,3,0,1,3,3,0,0,0,3,1,21,3,658,130,0,130,6,295,98
0,5,0,1,0,3,0,0,0,3,1,16,3,2669,290,176,466,6,218,98
0,5,0,1,3,1,2,0,0,3,1,16,3,2972,374,125,499,6,245,98
0,3,0,1,3,3,0,0,0,3,1,16,3,637,124,70,195,6,179,98
0,3,0,0,3,3,0,0,0,3,1,16,3,2971,400,11,411,6,314,98
0,3,0,0,3,4,0,0,0,4,1,16,3,757,149,105,254,6,179,98
0,5,0,1,3,0,1,0,0,1,1,16,0,2971,433,58,492,6,179,98
0,5,0,1,0,2,1,0,0,3,1,21,3,1341,148,0,148,6,181,98
0,3,0,1,0,3,1,0,0,4,1,16,3,1998,375,77,452,6,238,98
0,3,0,1,3,3,1,0,0,4,1,16,3,1998,375,0,375,6,238,98
0,3,0,1,3,3,0,0,0,3,1,16,3,1671,330,0,330,6,180,98
0,3,0,1,3,3,1,0,0,4,1,16,3,1948,375,77,452,6,238,98
0,3,0,0,2,5,4,0,0,9,1,16,0,2161,364,117,481,6,179,98
0,5,4,1,0,4,2,0,0,6,1,16,3,2003,491,0,491,6,288,98
0,3,0,1,3,1,5,0,0,6,1,16,3,1068,357,140,498,6,64,98
0,3,0,0,2,3,2,0,0,5,1,16,3,1759,331,1,333,6,179,98
0,5,0,1,0,5,3,0,0,8,1,16,3,2939,330,164,494,6,261,98
0,3,4,1,3,4,3,0,0,7,1,16,3,2129,387,105,493,6,245,98
0,5,0,1,3,2,1,0,0,3,1,20,3,1565,300,151,451,6,77,98
0,3,0,1,3,3,1,0,0,4,1,16,0,3002,398,84,482,6,325,98
0,5,3,1,3,3,2,0,0,5,1,16,3,714,162,0,162,6,276,98
0,5,0,1,3,1,1,0,0,2,1,16,3,3060,471,28,499,6,325,98
0,5,0,1,0,3,0,0,0,3,1,21,3,1910,312,123,435,6,201,75
0,5,0,1,3,3,1,0,0,4,1,21,9,1601,311,84,395,6,35,75
0,5,3,1,3,3,1,0,0,4,1,22,3,1582,214,189,404,6,324,75
0,3,6,0,0,1,1,0,0,2,1,21,0,0,184,194,379,6,78,75
0,5,0,1,3,4,1,0,0,5,1,21,9,486,486,0,486,6,294,75
0,5,0,1,3,5,2,0,0,7,1,21,15,1650,310,180,490,6,4,75
0,3,0,1,3,2,1,0,0,3,1,21,3,2192,391,102,494,6,24,75
0,5,3,1,3,9,1,0,0,10,1,41,15,1111,338,477,815,6,277,75
0,3,0,1,2,16,6,0,0,22,1,16,0,1790,127,1689,1816,6,223,75
0,3,0,0,3,5,0,0,0,5,1,16,3,494,247,247,494,6,205,75
0,3,0,1,0,5,4,0,0,9,1,21,3,1071,210,33,243,6,73,75
0,3,0,1,0,3,1,0,0,4,1,16,0,1709,332,160,493,6,245,75
0,5,0,1,0,2,1,0,0,3,1,21,3,3002,251,55,307,6,294,75
0,3,6,0,2,1,0,0,0,1,1,21,0,0,184,0,184,6,78,75
0,5,0,1,3,3,0,0,0,3,1,16,4,2875,430,63,493,6,276,75
0,5,0,1,3,8,2,0,0,10,1,21,15,2394,245,245,491,6,218,75
0,3,9,1,3,1,0,0,0,1,1,24,3,1173,176,157,333,6,17,75
0,5,0,1,3,1,1,0,0,2,1,38,0,474,177,109,286,6,280,75
0,3,0,1,0,36,5,0,0,41,1,16,15,3634,440,976,1416,6,238,39
0,5,3,1,3,4,3,0,0,7,1,38,15,2513,451,43,494,6,19,39
0,3,0,1,3,9,1,0,0,10,1,16,15,1813,288,0,288,6,288,39
0,5,0,1,3,3,0,0,0,3,1,16,9,2312,326,56,382,6,194,39
0,3,0,1,2,3,0,0,0,3,1,16,0,2502,449,41,491,6,147,86
0,3,0,1,2,3,0,0,0,3,1,16,0,2511,449,41,491,6,135,86
0,3,0,0,2,3,1,0,0,4,1,16,0,450,330,18,348,6,325,86
0,5,3,1,0,1,0,0,0,1,1,16,3,2403,45,57,102,6,135,86
0,3,0,1,3,0,0,1,1,2,1,16,0,2976,399,0,399,6,181,86
0,3,0,1,2,2,1,0,0,3,1,21,9,659,130,130,260,6,276,86
0,5,0,0,0,1,0,0,0,1,1,16,15,1980,371,54,425,6,268,86
0,5,0,1,3,4,0,0,0,4,1,16,3,2430,484,0,484,6,136,86
1,0,5,1,0,4,0,0,0,4,1,7,0,3321,1069,54,1123,6,253,86
1,0,3,1,0,8,4,0,0,12,1,7,0,3870,1964,205,2169,6,238,86
1,0,2,0,0,3,1,0,0,4,1,9,0,0,200,47,247,6,277,86
1,0,3,1,3,12,17,0,0,29,1,7,0,2987,1095,805,1901,6,217,86
1,0,0,0,3,2,1,0,0,3,1,7,0,0,29,40,69,5,237,86
1,0,5,1,0,13,2,0,0,15,1,9,0,3346,894,79,973,6,245,86
1,0,1,1,3,4,0,0,0,4,1,7,0,1504,238,1176,1415,6,217,86
1,0,4,1,0,46,25,0,0,71,2,7,0,8316,4292,752,5044,6,187,86
1,0,2,0,0,6,0,0,0,6,1,7,0,0,47,82,130,6,229,86
1,0,5,1,3,4,2,0,0,6,1,7,0,676,442,108,550,6,245,86
1,0,3,1,0,20,2,0,0,22,1,7,0,6694,1392,904,2296,6,291,86
1,0,2,0,3,1,1,0,0,2,1,7,0,0,130,35,165,3,229,86
1,0,0,0,3,1,1,0,0,2,1,7,0,0,59,23,83,6,226,86
1,0,2,0,3,4,0,0,0,4,1,7,0,0,300,0,300,6,253,86
