공장구분,설립구분,입주형태,보유구분,등록구분,남자종업원,여자종업원,외국인남자종업원,외국인여자종업원,종업원합계,공장규모,용도지역,지목,용지면적,제조시설면적,부대시설면적,건축면적,지식산업센터명,대표업종,공장주소_지번,도,시,구
0,4,2,0,2,2,8,0,0,10,1,18,8,794,499,294,793,21,5,8053,0,10,75
0,4,3,1,0,14,1,0,0,15,1,7,0,41333,3233,3064,6297,29,191,8051,0,10,75
0,4,0,0,2,4,3,0,0,7,1,18,8,788,100,553,654,21,5,8081,0,10,75
0,4,2,0,3,8,7,0,0,15,1,18,8,0,998,588,1586,21,5,8100,0,10,75
0,4,2,0,0,4,13,0,0,17,1,18,8,1899,936,963,1899,21,6,8055,0,10,75
0,4,6,0,0,7,23,0,0,30,1,18,9,1911,998,588,1586,21,4,8087,0,10,75
0,4,2,0,3,10,6,0,0,16,1,18,0,0,534,1052,1586,21,7,8086,0,10,75
0,4,6,0,3,5,20,0,0,25,1,18,0,0,925,403,1329,29,7,8064,0,10,75
0,4,0,0,2,8,3,0,0,11,1,18,8,654,233,421,654,21,7,8080,0,10,75
0,4,2,0,3,11,2,0,0,13,1,18,8,949,610,339,949,21,7,8053,0,10,75
0,4,6,0,2,2,8,0,0,10,1,18,0,654,222,431,654,21,7,8082,0,10,75
0,4,0,0,2,5,10,0,0,15,1,18,8,714,447,267,714,29,4,8067,0,10,75
0,7,6,0,0,2,8,0,0,10,1,18,0,748,405,248,654,21,5,8076,0,10,75
0,4,2,0,0,5,10,0,0,15,1,18,8,0,499,644,1143,21,7,8095,0,10,75
0,4,0,0,2,10,17,0,0,27,1,18,0,949,250,699,949,21,7,8103,0,10,75
0,4,0,0,3,1,19,0,0,20,1,18,8,0,648,503,1152,29,7,8061,0,10,75
0,4,2,0,0,3,7,0,0,10,1,18,8,949,115,834,949,21,4,8088,0,10,75
0,4,6,0,3,1,3,0,0,4,1,18,0,0,79,574,654,21,4,8078,0,10,75
0,4,2,0,0,2,5,0,0,7,1,18,8,0,499,294,793,21,5,8104,0,10,75
0,7,4,1,3,15,11,0,0,26,1,18,10,4998,726,6511,7237,29,6,8063,0,10,75
0,4,0,0,2,4,6,0,0,10,1,18,8,0,313,462,775,21,7,8092,0,10,75
0,4,0,0,0,3,7,0,0,10,1,18,0,0,404,544,949,21,4,8090,0,10,75
0,4,9,1,3,5,3,0,0,8,1,7,8,1650,1000,650,1650,29,65,8044,0,10,75
0,4,0,1,3,15,3,0,0,18,1,7,25,4634,343,11417,11760,29,6,8049,0,10,75
0,4,9,1,2,18,4,0,0,22,1,18,18,3720,116,16578,16694,29,6,8045,0,10,75
0,4,9,1,0,5,21,0,0,26,1,7,0,2719,905,531,1436,29,84,8052,0,10,75
0,4,2,0,2,2,8,0,0,10,1,18,8,0,405,248,654,21,7,8053,0,10,75
0,4,9,1,0,42,7,0,0,49,1,18,0,16534,460,2185,2645,29,7,8071,0,10,75
0,4,2,0,0,76,40,0,0,116,2,7,0,5548,4237,1311,5548,29,7,8048,0,10,75
0,4,8,0,2,2,6,0,0,8,1,20,25,0,495,0,495,29,6,8059,0,10,75
0,4,0,0,0,1,2,0,0,3,1,18,0,224,127,97,224,29,7,8068,0,10,75
